;Producto;Usuario;Detalle Producto;Precio;Ubicacion;Fecha;Visitas;Hash;url
1557;Renault Kangoo furgoneta/caja;FLEXICAR A.;"GRAN FERIA DE OPORTUNIDADES, 10-11-12 NOVIEMBRE. Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Valencia 2, Carrer de la Ciutat de Llíria, 1011, 46988 Paterna, Valencia. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarrea. Renault Kangoo Furgoneta en Villafranqueza - Palamo";10.990 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-kangoo-furgoneta-caja-847823437
1558;Renault Kangoo furgoneta/caja;Flexicar V.;"GRAN FERIA DE OPORTUNIDADES, 10-11-12 NOVIEMBRE. Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Valencia 2, Carrer de la Ciutat de Llíria, 1011, 46988 Paterna, Valencia. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarrea. Renault Kangoo Furgoneta en Beade";10.990 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-kangoo-furgoneta-caja-847823608
1559;Renault Kangoo furgoneta/caja;FLEXICAR Z.;"GRAN FERIA DE OPORTUNIDADES, 10-11-12 NOVIEMBRE. Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Valencia 2, Carrer de la Ciutat de Llíria, 1011, 46988 Paterna, Valencia. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 12.490 €. *** Precio financiado: 10.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, Valladolid, Villarrea. Renault Kangoo Furgoneta en Zaragoza";10.990 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-kangoo-furgoneta-caja-847823816
1560;"RENAULT MEGANE 1.4TCe 130CV 6VEL... ***ETIQUETA C""***";Moreno I.;"¡¡¡OCASIÓN!!! RENAULT MEGANE 1.4 TCe 5P 130CV 6VELOCIDADES!!! TODOS LOS EXTRAS CONTROL DE VELOCIDAD ORDENADOR DE ABORDÓ LUCES AUTOMÁTICAS LUCES DIURNA ESPEJOS DE INTERMITENTE LLANTAS DE ALEACIÓN RADIO CD CON BLUETOOTH ETC... TODOS LOS KILÓMETROS SE HAN HECHO POR AUTOPISTA!!! DISTRIBUCIÓN POR CADENA NO NECESITA MANTENIMIENTO!!! ITV RECIÉN PASADA SIN FALLOS!!! DISPONE DE LA ETIQUETA C"" VEHÍCULO MUY CUIDADO TANTO COMO INTERIOR E EXTERIOR SIEMPRE GUARDADO EN PARKING CUBIERTO!!! OCASIÓN: 3 .900€ CONTACTÉ INTERESADOS GRACIAS. Renault Megane en Sabadell";3.900 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-megane-1-4tce-130cv-6vel-etiqueta-c-848431657
1561;Renault Megane 1999;moka;itv recién pasada todas las revisiones al día WhatsApp 676239453. Renault Megane en Estella/Lizarra;1.200 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-megane-1999-848310881
1562;Renault Megane 2004;SANZ S.;vendo Renault megane 1.9dci funciona bien itv en vigor..cambio por otro coche pago la diferencia. Renault Megane en Alicante/Alacant;1.600 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-megane-2004-848425084
1563;Renault Modus 2005;Raya B.;Vendo Renult modus  ideal para conductores Novel tiene la itv asta julio 2023 tiene aire acondicionado el coche tal como se ve en las fotos más información en privado. Renault Modus Monovolumen en Girona;950 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-modus-2005-848316904
1564;Renault Talisman ST 110cv Diesel 2018;Premier Auto A.;"Renault Talisman Sport Tourer 110cv Diesel
Muy buen estado, historial completo de mantenimientos, kilometraje certificado, revisado y garantizado.
Navegador con pantalla táctil, llantas de aluminio, climatizador bizona, programador y limitador de velocidad, volante multifuncion, bluetooth, usb, etc.
Precio oferta: 11.900€(Financiando desde 198€/Mes sin entrada).
Precio sin financiar 13.900€. Renault Talisman Familiar en Villa";11.900 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-talisman-st-110cv-diesel-2018-848326978
1565;Furgoneta Camper Homologada Renault Trafic;Ari A.;"Furgoneta Camper Homologada como Furgón Vivienda, ITV pasada en Octubre. Mantenimiento recién hecho (aceite, filtros, Kit distribución, bomba, refr..)
Navegador GPS, Aire AC, Cámara trasera. Neumáticos Nuevos
-Aislamiento kaiflex 20mm
-Suelo vinílico NUEVO
-Batería Auxiliar AGM 250ah
-Placa Solar 250w
-Regulador Solar MPPT
-Inversor NUEVO 1500w
-Claraboya
-Boiler
-Frigorífico 63L 12v
-Cocina Gas portátil
-Depósitos instalados en los bajos. Aguas limpias 40l. Aguas Grises 25l
-Fregadero y ducha con agua caliente 
-WC seco
-Sofá Cama 135x180 (viscoelástica)
-Cajón trasero ext
-2 mesas
-Puertas traseras aisladas y paneladas
-Bola Remolque y Baca. Renault Trafic Furgoneta en Chipiona";25.000 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-trafic-2006-847953213
1566;Renault Trafic 2012;Juan Antonio L.;Furgoneta en perfecto estado. ITV pasada en el mes de Septiembre. Acepto prueba mecánica. 9 plazas. Renault Trafic Furgoneta en Orihuela;3.000 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renault-trafic-2012-848353581
1567;Renting Fiat 500;MEDITERRÁNEA R.;"Renting Flexible de Fiat 500 Dolcevita. Todo incluido, sin papeleo ni estudio de solvencia. Kilometraje ilimitado, Permanencia 3 meses o posible desde 1 mes. Entrega gratuita en Madrid, resto de España consultar. 
También disponible:
-Kia Rio: 570€ -Opel Corsa: 670€ -Volkswagen Polo: 675€ -Opel Astra: 735€ -Opel Crossland: 820€ -Volkswagen T-Rock: 825€ 
Disponibilidad inmediata. Tel: 631822697. Fiat 500 Coupe en Madrid";425 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/renting-fiat-500-845534113
1568;Renting Fiat 500;set();"Renting Flexible de Fiat 500 Dolcevita. Todo incluido, sin papeleo ni estudio de solvencia. Kilometraje ilimitado, Permanencia 3 meses o posible desde 1 mes. Entrega gratuita en Madrid, resto de España consultar. 
También disponible:
-Kia Rio: 570€ -Opel Corsa: 670€ -Volkswagen Polo: 675€ -Opel Astra: 735€ -Opel Crossland: 820€ -Volkswagen T-Rock: 825€ 
Disponibilidad inmediata. Tel: 631822697. Fiat 500 Coupe en Madrid";425 EUR;Ninguno;Ninguno;0;Ninguno;Ninguna
1569;Reparación de motosierras;Hector M.;Reparamos motosierras desbrozadoras cortasectos generadores sopladores mantenimiento de las mismas precios economicos 638 241 948;5 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/reparacion-de-motosierras-848292527
1570;Réplica de los sellos del Vaticano;Massimo P.;Están en oro, plata y otras aleaciones preciosas.;1.500 EUR;"
										
											
											 Roma";"
											12-nov-2022
										";0;#streetstyle;https://es.wallapop.com/item/replica-dei-sigilli-del-vaticano-848439238
1571;Retrovisores Suzuki gsxr k4 k5 600-750;adrian r.;Buen estado;30 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/retrovisores-suzuki-gsxr-k4-k5-600-750-848366326
1572;Rieju mrt 125;Samuel M.;Rieju mrt lc 125 4t Escape scalvini linea entera 2500 se entregan las ruedas con tacos y el escape de serie;2.400 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/rieju-mrt-125-848298421
1573;Rieju rr guardabarros delantero y trasero;Ezequiel M.;Se vende guardabarros delantero y trasero, color rojo,de serie, con algunos detalles.;30 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/rieju-rr-guardabarros-delantero-y-trasero-848367849
1574;Robot de cocina;Adela M.;Robot de cocina inteligente a estrenar no hago envíos recoger personalmente;750 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/robot-de-cocina-848432308
1575;Rodillo y calzo bicicleta carretera;Lu V.;Vendo rodillo de la marca Elite y calzo utilizados muy pocas veces, como nuevos.;115 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/rodillo-y-calzo-bicicleta-carretera-848421978
1576;Roof Spoiler Extension Ford Fiesta ST Mk7 FL - 879E18;xavi;- FO-FI-7F-D3FP 0E7379;142,07 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/roof-spoiler-extension-ford-fiesta-st-mk7-fl-879e18-848354853
1577;Roomba Irobot I7;Info J.;ROOMBA IROBOT I7 con base de auto vaciado, Aspirador Robot de Gama Alta, se entrega precintada con la Factura, garantía 3 años. No acepto cambios Realizo envíos.;200 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/roomba-irobot-i7-848425329
1578;Ropa ciclista talla M;Juan M.;En buen estado muy poco uso;20 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/ropa-ciclista-talla-m-848430765
1579;Rueda de alante de moto zip;Javiz Muñoz M.;Rueda de alantee moto.;25 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/rueda-de-alante-de-zip-848342016
1580;Ruedas Bicicleta carretera EVO 35;Mikel B.;EVO 35 tubular speedsix 11x28 ultegra 1500 grs aprox Cubiertas vittoria corsa 25-28”;650 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/ruedas-bicicleta-carretera-evo-848433963
1581;Ruedas giratorias;Cecilia G.;Vendo ruedas giratorias como nuevas;30 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/ruedas-giratorias-848284375
1582;S22 plus 256g;Petre S.;Era un regalo para Navidad lo compré hace un mes esta sin abrir pero por temas económicos venderlo;700 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/s22-plus-256g-848439551
1583;Sabrina azul con aplicaciones en la parte delantera en tonos de;Ana C.;Sabrina azul;5 EUR;"
										
											Almada
										
									";"
											12-nov-2022
										";0;#casual;https://es.wallapop.com/item/sabrina-azul-com-aplicacoes-na-frente-em-tons-de-a-848439851
1584;Samsung 50 4k;Juan R.;TV Samsung series 7 del 2020, condiciones aceptables;220 EUR;"
										
											
											 Camas";"
											12-nov-2022
										";0;#smartTV;https://es.wallapop.com/item/samsung-50-4k-848418267
1585;Samsung A52 ;Alberto S.;Teléfono como nuevo con 6 GB de RAM y 128 GB de memoria. Incluye caja y accesorios, pago solo mediante transferencia bancaria.;199 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/samsung-a52-848433469
1586;Samsung Galaxy A52S 5G 128GB;rahoul B.;Samsung Galaxy A52S 5G Perfecto estado Esta poco tiempo de uso, y funciona todo perfectamente. Llevas factura con garantía entrego en mano.;180 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/samsung-galaxy-a52s-5g-128gb-848424939
1587;SAMSUNG LAVADORA 6 kilos;Lia C.;Samsung 6kg Class A +++ rpm 1200 Medidas 85x60cm garantía y transporte a parte mas información al 635 88 93 12 atiendo watsap.;135 EUR;"
										
											
											 Barcelona";"
											12-nov-2022
										";0;#bajoconsumo;https://es.wallapop.com/item/samsung-lavadora-6-kilos-848426882
1588;Samsung s22;Harry S.;Samsung s22, 128 gb nuevo con factura;650 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/samsung-s22-848436034
1589;Samsung S22 ultra cambio por moto;Josman C.;Teléfono en su caja nuevo...a mi nombre lo cambio por moto 125.. q este perfecta condiciones ingeccion no quiero perolas;1.200 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/samsung-s22-ultra-cambio-por-moto-848402044
1590;Samsung tab s 6 lite edicion 2022;Valentí;Nuevo color gris oscuro de 2022;230 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/samsung-tab-s-6-lite-edicion-2022-848426005
1591;Zapato de bicicleta de montaña Sidi ;Nuno C.;Zapatos Sidi número 43... ;50 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/sapato-btt-sidi-848292204
1592;Calzado MTB SIDI;Nuno C.;Zapatillas de bicicleta de montaña SIDI número 43;65 EUR;"
										
											Beja
										
									";"
											12-nov-2022
										";0;#sidi;https://es.wallapop.com/item/sapatos-btt-sidi-848293601
1593;Zapatos blancos de tacón alto ;Carola S.;Zapatos blancos de tacón alto ;10 EUR;"
										
											Cavaglià
										
									";"
											12-nov-2022
										";0;#tacchibianchi;https://es.wallapop.com/item/scarpe-con-il-tacco-bianco-848353307
1594;Zapatillas de ballet;Roberto B.;"Bolsa Punte Gaynor Minden verde
Talla 39.5
Nuevo, nunca usado
Última pieza disponible";90 EUR;"
										
											Sant'Andrea di Campodarsego
										
									";"
											12-nov-2022
										";0;#gaynorminden;https://es.wallapop.com/item/scarpe-danza-classica-848425126
1595;Zapatillas de ballet;Roberto B.;"Bolsa amarilla Punte Gaynor Minden
Nuevo, nunca usado
Talla 38";90 EUR;"
										
											Sant'Andrea di Campodarsego
										
									";"
											12-nov-2022
										";0;#gaynorminden;https://es.wallapop.com/item/scarpe-danza-classica-848427879
1596;Zapatos Kalenji;Sil V.;Decatlón;7 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/scarpe-kalenji-848438721
1597;Scooter eléctrico citycoco 1500w;Ricardo J.;Buen estado le he cambiado los frenos,cubiertas y guardabarros prácticamente nueva atiendo a Ana Luque tlf: 623 22 68 49;300 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/scooter-electrico-citycoco-1500w-848370432
1598;Se busca camarera;Jue M.;Se busca camarera con experiencia para bar - restaurante. Llamar o escribir al 671866352;1 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-busca-camarera-848385783
1599;Se busca empleo Madrid;Keyla H.;Hola estoy interesada en alguna oferta de trabajo acá en Madrid soy una chica joven y con muchas ganas de trabajar, responsable y simpática;10 EUR;"
										
											
											 Madrid";"
											12-nov-2022
										";0;#ofertalaboral;https://es.wallapop.com/item/se-busca-empleo-madrid-848396416
1600;Se busca trabajo de limpieza;trabajos k.;Chica española con 5 años de experiencia en trabajo del sector de limpieza busca trabajos de limpiezas generales del hogar, oficinas, tiendas,almacenes y casas particulares en horarios de mañanas en caspe;0 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-busca-trabajo-de-limpieza-848386986
1601;Se camperizan furgoneta;Raul M.;Se camperizan furgonetas se hace a medida y gusto del cliente y se le homologa tod;1.500 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-camperizan-furgoneta-848416479
1602;Se necesitan pintores oficiales;Sergio C.;Se busca gente con mucha experiencia en trabajos de pintura y con ganas de trabajar;0 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-necesitan-pintores-oficiales-848387856
1603;Se vende;Diego D.;Frontal completo derbi gpr;50 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-vende-848427960
1604;Se vende comedor;Jaime S.;Se vende comedor de 6 piezas en buen estado;60 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-vende-comedor-848438585
1605;Se vende patín eléctrico Bongo de cecotec;Carol C.;Se vende patín, en perfectas condiciones, solo ha tenido 3 semanas de uso y de esas 3 semanas cada vez que se ha cogido no ha sido más de 10 minutos. Se vende por no utilizar. Gracias.;180 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-vende-patin-electrico-bongo-de-cecotec-848428742
1606;Quad de un año y medio muy poco uso;Antonio F.;Atiendo wasap 675506070;500 EUR;Ninguno;Ninguno;0;Ninguno;https://es.wallapop.com/item/se-vende-quad-con-1-ano-y-medio-muy-poco-uso-5-848407139
